Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Return on Equity","Return on Investment","% Away From 52W High","6M Return","Debt to Equity","Earning Power","Long Term Debt to Equity","5Y Historical Revenue Growth","1Y Forward Revenue Growth","Sector PE"," MF Holding Change – 6M","FII Holding Change – 6M","Percentage Buy Reco’s","No. of analysts with buy reco","Fundamental Score","Total Revenue","Earnings Per Share"
Standard Industries Ltd,SIL,"Textiles","165.003885","0.8935551012671936",,,"59.064327485380105","63.37579617834395",,"58.9668514064624",,"107.70549441215324",,"116.53524013940141","0","0",,"0","3.545","463.51","28.71"
Indian Wood Products Co Ltd,IWP,"Wood Products","164.729754","-279.2029728813511","0.5950770895320548","2.127862823299025","98.83495145631069","-27.668539325842698","18.943870014771047","1.1164486300719598","2.5934552891716844","-0.20617583242420467",,"11.33587913952648","0","0",,"0",,"178.35","-0.09"
Caprihans India Ltd,CAPRIHANS,"Commodity Chemicals","164.240307355","9.77620877113095","13.594191206131546","13.28719723183395","43.14274290283886","-2.7226760015558256","0","11.591288138918866","0","10.700587500284442",,"11.33587913952648","0","0",,"0",,"397.26","12.79"
Kirloskar Electric Company Ltd,KECL,"Heavy Electrical Equipments","164.04275537","2.434229935747144",,"-8.511139371673531","23.886639676113376","2.277432712215324","533.005366726297","15.630675120272722","69.61836612999403","-5.058262622779486",,"43.29238706887016","0","0",,"0","2.0255813953488375","453.69","10.15"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","163.413803","15.865417766990285","7.648804874238395","7.423739051646022","52.851245986852156","-0.8488706988024893","0","7.333182793270862","0","7.356642773673294",,"43.68248406554839","0","0",,"0","6.475657894736843","81.03","20.59"
Rane Engine Valve Ltd,RANEENGINE,"Auto Parts","162.935556","-13.738242495784142","-5.634715025906749","1.2522198442693804","59.34020618556699","-10.467048181650368","108.83415747432484",,"49.10612400152149","-3.2010131008546105",,"116.53524013940141","0","-0.0017413326284656985",,"0","2.6057971014492756","384.95","-17.65"
Vaidya Sane Ayurved Laboratories Ltd,MADHAVBAUG,"Labs & Life Sciences Services","162.80077325","46.916649351585036","15.202628696604592","11.099079588521922","61.05908944139491",,"2.954292084726868","10.398144568998838","0",,,"32.92951730870654",,,,"0",,"75.05","3.9683333857488776"
Art Nirman Ltd,ARTNIRMAN,"Real Estate","162.71312","-14.805561419472252","0.0222271615914623","4.004004004004002","200.46012269938652","-53.44519814352017","10.999999999999998",,"10.777777777777777","7.272237950749982",,"50.75043455637975","0","0",,"0",,"36.89","-4.41"
Deepak Spinners Ltd,DEEPAKSP,"Textiles","162.15619524000002","4.128212709775969","22.06741573033707","17.753741054001296","106.09620926623808","-23.697564276048716","24.84516194537517","18.706689874872733","5.107117473855213","5.080635477748441",,"116.53524013940141","0","0",,"0",,"531.54","54.63623506266474"
Ruchi Infrastructure Ltd,RUCHINFRA,"Agro Products","162.13955418","4.363281867061355","-3.0518995344559965","2.7709200781163688","84.81012658227847","-28.181818181818176","58.26335432703524","16.889297496079177","43.34616281782133","-9.826902220440004",,"43.68248406554839","0","10.641745357733535",,"0","5.375","191.55","1.65"
Godha Cabcon & Insulation Ltd,GODHA,"Cables","162.1184","200.14617283950585","-1.5074353228763575","0.47288776796972914","307.53424657534254","84.81012658227846","30.21346469622332","5.711667684789252","5.500821018062401",,,"43.29238706887016","0","0",,"0",,"36.01","0.04"
Shigan Quantum Technologies Ltd,SHIGAN,"Auto Parts","161.5618365","16.38558179513189","23.171135385633878","18.88412017167381","49.17421417155035",,"52.01660735468565","34.32671081677698","6.8208778173191025",,,"116.53524013940141",,,,"0",,"242.39","7.6"
Indo Thai Securities Ltd,INDOTHAI,"Investment Banking & Brokerage","161","16.649431230610134","20.247110402550803","18.097613110081927","208.19875776397515","-58.6011828233479","1.4639436110609074","14.18394606284188","1.048255919031267","-16.651956028417615",,"18.361570903897096","0","0",,"0","5.526666666666667","20.18","9.67"
Capital Trust Ltd,CAPTRUST,"Consumer Finance","160.4721625","-15.519551499032879","-16.565557386821887","-6.089669219068242","65.33602829711975","-18.256918628665836","196.74087675005728",,"169.23724275112838","-3.211725386833175",,"18.361570903897096","0","0",,"0","6.77","105.98","-6.38"
Affordable Robotic & Automation Ltd,AFFORDABLE,"Software Services","160.3287","67.36499999999994","-7.429950676881105","-1.1909707796704083","38.98412698412699","29.098360655737704","57.388840453356586","4.165173772841278","25.130775937227554","12.13269849954235",,"25.15195670547271","0","0",,"0",,"81.23","2.33"
RRIL Ltd,RRIL,"0","160.0028628","37.73652424528308","1.9294543261983714","1.4786337424220017","38.63636363636365","-16.981132075471706","19.066901408450704","12.031473533619446","3.169014084507042","39.38097425376333",,"-10.699120907274239","0","0",,"0",,"84.85","0.35"
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","159.5493095","7.376297249190954","15.497869043006594","14.40238730956495","38.99613899613898","-11.155853840417592","14.6243398943831","14.775326797385603","7.261161785885743","14.961575911126745",,"11.33587913952648","0","0",,"0",,"419.21","40.37"
Emkay Global Financial Services Ltd,EMKAY,"Investment Banking & Brokerage","159.54548925","4.721677693104465","6.966545545670963","6.2440339154360105","139.3822393822394","-39.05882352941177","7.025240384615384","8.152751221584879","1.015625","20.302958651302227",,"18.361570903897096","0","0.3481526028284974",,"0","5.82","274.29","13.72"
IVP Ltd,IVP,"Commodity Chemicals","159.12771283","9.025962157118562","21.062063198136283","11.105292838153538","30.88903309539259","23.626153229041307","170.7011231054411","8.984185243158624","0","28.048976671094337",,"11.33587913952648","0","0.14974439446293397",,"0","4.9","560","17.07297209067789"
Asian Hotels (North) Ltd,ASIANHOTNR,"Hotels, Resorts & Cruise Lines","158.8361945","-0.3734071384911959","-124.83996259800043","-35.082239903219794","27.740355174525398","-5.661467359907558","278.37195484254306",,"220.27244118747385","-12.470919752295394",,"116.53524013940141","0","0",,"0","3.8818181818181814","134.77","-233.29"
Suryalata Spinning Mills Ltd,SURYALA,"Textiles","158.4597","3.3185277486911025","13.075448684439836","13.070342205323218","33.26596604688763","11.324433778311084","51.933302698089676","25.03067484662575","32.344252609466295","6.536632697261036",,"116.53524013940141","0","0",,"0",,"482.03","111.91"
Kkalpana Industries (India) Ltd,KKALPANAIND,"Specialty Chemicals","157.57215775","31.51443155000002","6.690323576026988","12.480332305368453","186.26865671641792","-55.2217766677612","29.561577559729283","0.34697466609629707","6.270555298850265","-52.691035185250875",,"11.33587913952648","0","0",,"0",,"46.47","0.38537606887324766"
Davangere Sugar Company Ltd,DAVANGERE,,"156.68772376500002","27.58586686003525","1.0199483881538514","5.038564499456651","2.1021021021021102","15.231436314363128","53.801312624842026","15.973945409429277","53.801312624842026","-6.434012564575131",,"-10.699120907274239","0","0",,"0",,"124.47","1.02"
Le Merite Exports Ltd,LEMERITE,"Textiles","156.38345999999999","7.425615384615383","33.91784770598119","11.11536498213372","30.63063063063065",,"221.9391947411668","34.28943937418514","5.094494658997546",,,"116.53524013940141",,,,"0",,"526.97","12.33"
Indian Acrylics Ltd,INDIANACRY,"Textiles","156.15928","-2.0528365978703818","4.334941419710491","11.237034191317688","110.13864818024265","-40.05194805194806","145.43372844827584",,"119.96228448275863","5.353910765469205",,"116.53524013940141","0","0",,"0",,"623.84","-5.62"
Aakash Exploration Services Ltd,AAKASH,"Oil & Gas - Equipment & Services","155.925","25.477941176470573","10.50228310502284","10.056989607777412","119.48051948051948","-39.53670985473105","43.79368522535552","14.583650479525048","19.04073270667631","18.019461655092407",,"12.667979274708134","0","0",,"0",,"77.39","0.62"
Alankit Ltd,ALANKIT,"Investment Banking & Brokerage","155.82432899999998","65.74866202531693","11.722348705458785","13.01921884686919","139.90825688073394","-33.12883435582822","14.780929145064553","6.021401366301905","9.088136627020434","9.506702414939937",,"18.361570903897096","0","-0.23277379875641885",,"0","4.691666666666667","136.67","0.16"
GEE Ltd,GEE,"Industrial Machinery","155.5411725","10.314401359416445","7.694645353430983","7.7592929555497765","75.13784461152882","-18.013698630136982","35.16425601686479","9.611956150665705","4.608537799379281","10.301662431084413",,"43.29238706887016","0","0",,"0",,"324.6","5.81"
SKM Egg Products Export India Ltd,SKMEGGPROD,"Packaged Foods & Meats","155.47865","20.9539959568733","15.160105962727155","11.805677494878553","65.62235393734125","-20.95046854082999","48.42324732864217","6.760496183206109","1.277039353661715","3.961078264273743",,"43.68248406554839","0","0.08898974553740979",,"0","4.226315789473684","310.31","2.82"
Intense Technologies Ltd,INTENTECH,"Software Services","155.40208708","8.14476347379455","25.96581933074825","23.17905447325972","73.77167630057804","-19.158878504672888","2.7671512369293545","24.23945044160942","1.1604182606477937","8.30949620257968",,"25.15195670547271","0","-0.0025426428140349787",,"0","3.882608695652174","83.96","8.49"
Available Finance Ltd,AVAILFC,"0","154.790129","0.7407998516391482","1.3120998888947673","1.0240105704316949","23.236651285431776","82.7710843373494","0.3938068688208593","0.09289843104872006","0.3938068688208593","-19.09055858915003",,"-10.699120907274239","0","0",,"0",,"0.69","204.78"
Maan Aluminium Ltd,MAANALU,"Metals - Aluminium","154.68271104000002","7.037429983621503","25.901926444833613","13.606879965017123","104.58916083916083","-2.9274501484938384","114.18982204183578","21.614030707776752","5.853886980955355","10.168678003730847",,"11.33587913952648","0","-0.12966289422489813",,"0","5.483333333333333","577.54","16.26"
Tejnaksh Healthcare Ltd,TEJNAKSH,"Hospitals & Diagnostic Centres","154.38335999999998","56.7585882352941","12.257100149476834","11.25330979699912","27.63157894736843","16.923076923076923","27.51828925154755","17.209113100081368","23.522791221159256","11.40725783105918",,"32.92951730870654","0","0",,"0",,"12.82","2.68"
Goldstone Technologies Ltd,GOLDTECH,"IT Services & Consulting","154.06310403","302.0845177058832","-1.3098464317976655","-0.7722007722007863","168.7991021324355","-51.75961017866811","0.296127562642369","1.800211789622306","0","11.141044306957903",,"25.15195670547271","0","0.09776743818602394",,"0","4.145652173913042","63.66","0.19"
Motor & General Finance Ltd,MOTOGENFIN,"Real Estate","153.94058024999998","-62.57747164634148","-2.370839936608558","-2.2799317239697636","0","39.964788732394375","4.8983245939378435",,"0","-16.85066982732455",,"50.75043455637975","0","0",,"0","3.566666666666667","6.26","-0.63"
Manas Properties Ltd,MANAS,"Real Estate","153.92000000000002","285.03703703703707","-3.2196692521586416","-3.2201405152224822","18.918918918918926","0","1.636417732817614","0.8868451305633108","1.636417732817614","30.199195452338646",,"50.75043455637975","0","0",,"0",,"7.67","1.28"
Aries Agro Ltd,ARIES,"Fertilizers & Agro Chemicals","153.6458045","10.502105570745064","8.544529504065437","12.476574478959629","64.11341515023274","-23.749596644078725","61.86230352054417","8.933918945897378","5.584152955234855","7.930652503330671",,"11.33587913952648","0","0.1645143209508765",,"0","4.066666666666666","443.94","10.22"
Reliance Chemotex Industries Ltd,RELCHEMQ,"Textiles","153.54922486499999","8.469345000827342","6.833892948844587","8.25569229236213","76.86072218128224","-31.47618246086517","92.2693744611553","15.039597928723738","32.436057093591344","4.545372112439772",,"116.53524013940141","0","0.09411998017382506",,"0",,"368.36","24.04"
Pansari Developers Ltd,PANSARI,"Real Estate","153.53184000000002","42.179076923076984","6.0542290570619235","5.884698189937009","155.79545454545456","-26.359832635983263","97.06159648020115","3.1339604607877636","18.651791326209928","70.31586827719063",,"50.75043455637975","0","0",,"0",,"60.62","2.09"
VETO Switch Gears And Cables Ltd,VETO,"Electrical Components & Equipments","153.015214775","7.643117621128865","7.955706068913604","7.245998608211542","114.86570893191757","-32.01698513800425","18.332475553268146","12.328316773816487","0.38600102933607855","2.3956257872729037",,"43.29238706887016","0","-0.9576480823522733",,"0","7.315116279069768","270.98","10.56"
Lesha Industries Ltd,LESHAIND,"Commodities Trading","152.79000000000002","381.97499999999985","-0.0879507475813524","-0.06489292667099135","122.4622030237581","106.08308605341246","3.0769230769230766","2.957835116425426","1.0702341137123748","57.001890849278226",,"43.29238706887016","0","0",,"0",,"7.25","0.04"
P.E. Analytics Ltd,PROPEQUITY,"Real Estate","152.56702372","16.265141121535184","26.430205949656756","25.83892617449665","40.22672621092407",,"0","38.57232310582342","0","13.687759983514859",,"50.75043455637975",,,,"0",,"25.81","10.76"
Shah Alloys Ltd,SHAHALLOYS,"Iron & Steel","152.04510720000002","1.478031566054243",,,"76.04166666666666","46.70487106017191",,"43.43016576399147",,"18.18895239342271",,"11.33587913952648","0","0.021805739500968303",,"0","4.827710843373493","906.91","41.47"
Vadilal Enterprises Ltd,VADILENT,"Packaged Foods & Meats","152.02798164","69.10362801817955","27.344992050873845","35.2540272614621","12.920615105260168","11.892063492063489","350.83798882681555","3.600973236009783","65.64245810055866","-0.04738858581334604",,"43.68248406554839","0","0",,"0",,"552.09","25.47"
Bilcare Ltd,BI,"Labs & Life Sciences Services","151.86673995","-12.06248927323276","-12.392396509680593","6.475375750014862","84.88372093023256","-21.05263157894737","412.57612667478685","6.080027064108111","322.7101096224117","-20.18247630452217",,"32.92951730870654","0","0",,"0",,"888.23","-5.35"
Jullundur Motor Agency (Delhi) Ltd,JMA,"Auto Parts","151.66459856","6.2542102498969125","13.493961673605577","14.038297353335777","41.265060240963834","-1.5567086730911743","0","13.708939708939702","0","2.4797205290738145",,"116.53524013940141","0","-0.03064657173876477",,"0","5.0888888888888895","442.87","10.61"
Apollo Sindoori Hotels Ltd,APOLSINHOT,"Restaurants & Cafes","151.60332","10.243467567567583","11.425156856886797","10.403851297138297","83.48198970840481","-29.76326727305584","27.610921501706482","13.12303252885623","21.69510807736064","9.821318015944303",,"116.53524013940141","0","0",,"0","7.199999999999999","221.17","56.94"
Worth Peripherals Ltd,WORTH,"Packaging","151.52462","7.916646812957156","16.634196122089243","14.369329821480825","37.73388773388773","0.944386149003154","17.715959004392392","18.771266540642724","16.11402979932822","15.811259843914428",,"11.33587913952648","0","0",,"0","6.992105263157895","299.58","12.15"
T T Ltd,TTL,"Textiles","151.10189312","10.399304412938719","19.649739671377432","14.39840637450201","92.41573033707864","-31.866028708133967","214.7335423197492","13.455803850826506","110.43260188087774","-10.504529402723195",,"116.53524013940141","0.00001814024073158618","0.3793720304647365",,"0","2.4555555555555553","396.26000000000005","6.758752538020908"
Bombay Rayon Fashions Ltd,BRFL,"Apparel & Accessories","150.801327525","-0.11423131450073479","-51.84826668279989","-2.993445621671374","140","-43.78698224852071","1086.5400189740142",,"258.02346298910135","-27.403922570271167",,"116.53524013940141","0","0.18888869069696224",,"0","4.587037037037036","786.1","-41.58"
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","150.7892397","-0.3902918071696648",,,"90.43478260869564","49.35064935064935",,,,"-28.452632310194083",,"43.29238706887016","0","0",,"0","3.4302325581395348","378.68","-26.45"
